CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000001149,1149,COL. LIBERTAD,C/ 1 C OESTE # 2 SAN GERONIMO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,317,FREYMI JOSE CASTRO PEREZ,FREYMI JOSE CASTRO PEREZ,RAMON CUELLO HN,RAMON CUELLO HN,18.4738483428955,-69.9658126831055,317 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008116,Sin Visita,Elegible,18.4738483428955,-69.9658126831055,18.4738483428955-69.9658126831055,ELEGIBLE,NO,S,S1,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000001149,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000011634,11634,COLMADO RODRIGUES,C/ PRINCIPAL #12 VILLA MELLA.,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,356,JONATHAN MERCEDEZ,JONATHAN MERCEDEZ,FABIEL PEÑA,FABIEL PEÑA,18.539443731308,-69.9029445648193,356 CHARLES DE GAULLE,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153003167,Ultima Aprobada,Elegible,18.53951166666667,-69.90298166666666,18.5395116666667-69.9029816666667,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000011634,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013160,13160,COLMADO MANUEL,C1ERA  NO 25 EL MAQUITO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,316,LUIS GONZALEZ,LUIS GONZALEZ,FABIEL PEÑA,FABIEL PEÑA,18.5229225158691,-69.8698120117188,316 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153006280,Ultima Aprobada,Elegible,18.52289278,-69.86940018,18.52289278-69.86940018,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,,,SUPLENTE,9000013160,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013649,13649,COLMADO ALBERTO,C/CORONEL FERNANDES ESQ.MARIA TRI. SANCHEZ,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,364,JORVIN GOMEZ,JORVIN GOMEZ,FABIEL PEÑA,FABIEL PEÑA,18.5441240583147,-69.8620747157506,364 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153007023,Ultima Aprobada,Elegible,18.54418833333333,-69.86208833333333,18.5441883333333-69.8620883333333,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,,,SUPLENTE,9000013649,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013808,13808,D CHULO BODEGA,"CALLE LUCERO ESQ. COMETA, URB. SOL DE LUZ",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,VILLA MELLA,TRADICIONAL,362,STARLIN FLORENTINO,STARLIN FLORENTINO,FABIEL PEÑA,FABIEL PEÑA,18.5259475708008,-69.9070529937744,362 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153007271,Ultima Aprobada,Elegible,18.52593689,-69.90704758,18.52593689-69.90704758,ELEGIBLE,NO,S,S1,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,,,SUPLENTE,9000013808,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017201,17201,COLMADO LOS TRES HERMANOS,"C/PROYECTO #27, LOS CERRITOS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,346,GEN HOU TSANG,GEN HOU TSANG,ALEXANDER MARTE,ALEXANDER MARTE,19.4654214041574,-70.6744788033622,346 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151001152,Ultima Aprobada,Elegible,19.46545666666667,-70.67452833333333,19.4654566666667-70.6745283333333,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017201,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017517,17517,COLMADO OLGARINA,"C/SANTA ANA # 20,BARRIO LINDO",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,305,DARWIN GARCIA,DARWIN GARCIA,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.4286751747131,-70.6835060119629,305 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151001700,Ultima Aprobada,Elegible,19.42864,-70.68346166666667,19.42864-70.6834616666667,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017517,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000017780,17780,COLMADO CARLOS,"LICEY AL MED.C/MELLA,CHIVA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,336,CRISTIAN MOREL,CRISTIAN MOREL,ALEXANDER MARTE,ALEXANDER MARTE,19.3967342376709,-70.5901794433594,336 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151002140,Ultima Aprobada,Elegible,19.39672333333333,-70.59020166666666,19.3967233333333-70.5902016666667,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,,,SUPLENTE,9000017780,,3.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000018169,18169,COLMADO LOS HERMANOS,"C/12 ,LOS REYES",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,ESPECIALIZADO TRADICIONAL,374,JOSEPH MANUEL SANCHEZ NUÑEZ,JOSEPH MANUEL SANCHEZ NUÑEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4926238059998,-70.7061538696289,374 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151002810,Ultima Aprobada,Elegible,19.49261365,-70.70619172,19.49261365-70.70619172,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018169,,1.0,YARLENYS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000018713,18713,CAFETERIA CENTRO MATERNO INFANTIL SAN MARTIN DE PORRES SRL,AVJUAN PABLO DUARTE,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,366,CHRISTHIAN MERCADO,CHRISTHIAN MERCADO,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.45859718,-70.68343353,366 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151003804,Ultima Aprobada,Elegible,19.4586476754961,-70.68342938035848,19.4586476754961-70.6834293803585,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,3.0,Día 3,,,SUPLENTE,9000018713,,3.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000032965,32965,COLMADO NICOL,"C/ PRINCIPAL LAS TARANAS, FRENTE A LA IGLESIA",DEYBI VARGAS,DUARTE,DUARTE,SAN FRANCISCO DE MACORÍS (CENTRO),TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.202517918178,-69.9809951782227,337 SAN FRANCISCO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154006475,Ultima Aprobada,Elegible,19.20250333333333,-69.98105833333334,19.2025033333333-69.9810583333333,ELEGIBLE,NO,S,S1,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,,,SUPLENTE,9000032965,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000034524,34524,COL. SURIEL,C/ PRINCIPAL Ñ 14,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4195722852434,-70.0975548880441,445 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005797,Ultima Aprobada,Elegible,18.41961438,-70.09759597,18.41961438-70.09759597,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000034524,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000018185,18185,COLMADO EL CHINO,"C/PRINCIPAL #72,JACAGUA",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,304,MEDINA FAÑA ANSHERLY YAMILE,MEDINA FAÑA ANSHERLY YAMILE,ALEXANDER MARTE,ALEXANDER MARTE,19.5186190605164,-70.6852722167969,304 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151002839,Sin Visita,Elegible,19.5186190605164,-70.6852722167969,19.5186190605164-70.6852722167969,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000018185,,1.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000019031,19031,LA ESQUINA DEL MARISCO,"C/33 #33,LAS COLINAS",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,365,JULIO DE JESUS ARACENA AYBAR,JULIO DE JESUS ARACENA AYBAR,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4806394577026,-70.7170143127441,365 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151004450,Sin Visita,Elegible,19.4806394577026,-70.7170143127441,19.4806394577026-70.7170143127441,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000019031,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000019119,19119,COLMADO DIANA,C/ LUPERON KM 3.1/2 CLUB MANBUICHE,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,315,LEOMAR JIMENEZ,LEOMAR JIMENEZ,ALEXANDER MARTE,ALEXANDER MARTE,19.4796528816223,-70.6654481887817,315 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151004612,Sin Visita,Elegible,19.4796528816223,-70.6654481887817,19.4796528816223-70.6654481887817,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000019119,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000023991,23991,SUPER COLMADO LA PLAZA,"C/12 ESQ. 4 #9, MELLA II",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,352,SANCHEZ SOSA EDWIN,SANCHEZ SOSA EDWIN,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4856700897217,-70.7382431030273,352 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151025496,Sin Visita,Elegible,19.4856700897217,-70.7382431030273,19.4856700897217-70.7382431030273,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000023991,,1.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000056350,56350,COLMADO EL PRIMO,CALLE 2 ESQ CALLE 1ERA,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS QUEMADOS,TRADICIONAL,325,BRIAN JOSE NUÑEZ,BRIAN JOSE NUÑEZ,JUAN LUIS LA HOZ,JUAN LUIS LA HOZ,19.428409576416,-70.6917715072632,325 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151008834,Ultima Aprobada,Elegible,19.42844,-70.69176833333333,19.42844-70.6917683333333,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000056350,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074484,74484,COLMADO GARCIA,AV DE LA VEGA REAL,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,NUEVO ARROYO HONDO,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.5055632591248,-69.9366407394409,382 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006692,Ultima Aprobada,Elegible,18.50560141179,-69.93672643735563,18.50560141179-69.9367264373556,ELEGIBLE,NO,S,S1,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,,,SUPLENTE,9000074484,,2.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,NAGUA,ZONA ESTE,9000041423,41423,COLMADO LA GICOTEA,"C\ 27 DE FEBRERO ESQ. MAXIMO FELIX, LOS LIMONES",SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,CENTRO DEL PUEBLO,TRADICIONAL,304,JOAQUIN CUELLO FROMETA,JOAQUIN CUELLO FROMETA,RICHARD PAREDES,RICHARD PAREDES,19.273106098175,-69.8919610977173,304 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152001857,Sin Visita,Elegible,19.273106098175,-69.8919610977173,19.273106098175-69.8919610977173,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,,,SUPLENTE,9000041423,,2.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,NAGUA,ZONA ESTE,9000069779,69779,COL LOS MUCHACHOS 2,EL YAYAL FRENTE A LA POLICIA,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,EL YAYAL,TRADICIONAL,306,PEDRO MANUEL MEJIA PEÑA,PEDRO MANUEL MEJIA PEÑA,RICHARD PAREDES,RICHARD PAREDES,19.4247779846191,-69.981951713562,306 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152007097,Sin Visita,Elegible,19.4247779846191,-69.981951713562,19.4247779846191-69.981951713562,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,2.0,Día 2,,,SUPLENTE,9000069779,,2.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000103734,103734,LA ESQUINA MINI MARKET,DON PEDRO,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,TRADICIONAL,307,JUAN ESTRELLA,JUAN ESTRELLA,ALEXANDER MARTE,ALEXANDER MARTE,19.4646129608154,-70.6188049316406,307 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151025087,Sin Visita,Elegible,19.4646129608154,-70.6188049316406,19.4646129608154-70.6188049316406,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000103734,,1.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000104252,104252,BODEGA LAJARA 2,AVENIDA LIBERTAD,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4182138442993,-70.1085214614868,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005101,Sin Visita Efectiva,Elegible,18.4182138442993,-70.1085214614868,18.4182138442993-70.1085214614868,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000104252,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,NAGUA,ZONA ESTE,9000111877,111877,SUPER COLMADO TINEO,MELLA EL PUEBLITO,SAUL GIL,SAMANÁ,SAMANÁ,CENTRO DEL PUEBLO,TRADICIONAL,305,DERLIN GIL GARCIA,DERLIN GIL GARCIA,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.31298,-69.54048,305 NAGUA,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1152008741,Sin Visita,Elegible,19.31298,-69.54048,19.31298-69.54048,ELEGIBLE,NO,S,S1,NGUA106,NAGUA,NGUA106-NAGUA,3.0,Día 3,,,SUPLENTE,9000111877,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SANTIAGO,ZONA NORTE,9000113865,113865,COLMADO CRISTAL,PALMAR ABAJO,DEYBI VARGAS,SANTIAGO,SANTIAGO,PALMAR ABAJO,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.5460376739502,-70.7707748413086,311 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151027516,Ultima Aprobada,Elegible,19.54626833333333,-70.770845,19.5462683333333-70.770845,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000113865,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000127831,127831,SUPER MARKET LOS PULE,CARRETERA LUPERON KM 8  NO 53,DEYBI VARGAS,SANTIAGO,SANTIAGO,GURABO,TRADICIONAL,380,JUNIOR REYES,JUNIOR REYES,ALEXANDER MARTE,ALEXANDER MARTE,19.50308228,-70.65141296,380 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151033482,Sin Visita,Elegible,19.50308228,-70.65141296,19.50308228-70.65141296,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000127831,,1.0,YARLENYS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000136806,136806,CENTRO ESPAÑOL INC,AV HISPANOAMERICANA CANABACOA PUÑAL,DEYBI VARGAS,SANTIAGO,SANTIAGO,CANABACOA,C&B,373,LUIS DOMINGUEZ,LUIS DOMINGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.424266,-70.666457,373 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151035197,Sin Visita,Elegible,19.424266,-70.666457,19.424266-70.666457,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,,,SUPLENTE,9000136806,,3.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,SANTIAGO,ZONA NORTE,9000143119,143119,MI GENTE 3,C FRANCISCO GONZALEZ,DEYBI VARGAS,SANTIAGO,SANTIAGO,PUEBLO NUEVO,TRADICIONAL,303,ANTHONY DARIA SANCHEZ SURIEL,ANTHONY DARIA SANCHEZ SURIEL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4584846496582,-70.7068634033203,303 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151036341,Ultima Aprobada,Elegible,19.45843833333333,-70.70671166666666,19.4584383333333-70.7067116666667,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000143119,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000154901,154901,SUPER COLMADO JIM JIM,MAXIMO GOMEZ,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,PUEBLO NUEVO,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41482544,-70.11426544,446 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005510,Ultima Aprobada,Elegible,18.4148118,-70.1143305,18.4148118-70.1143305,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000154901,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000166297,166297,COLMADO LORO,DUARTE CARRETERA EL CACAO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CAMBITA STERLING,TRADICIONAL,470,CARLOS JOSE REYES VIZCAINO,CARLOS JOSE REYES VIZCAINO,KELVIN ABAD SC,KELVIN ABAD SC,18.458778,-70.201528,470 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1162007906,Sin Visita,Elegible,18.458778,-70.201528,18.458778-70.201528,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000166297,,1.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000006571,6571,COLMADO CAMILA,C/ ORTEGA Y GASSET NO. 62 CRISTO REY,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,341,LUIS OSVALDO BIDO MONTERO,LUIS OSVALDO BIDO MONTERO,RAMON CUELLO HN,RAMON CUELLO HN,18.49876,-69.9222,341 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006891,Ultima Aprobada,Elegible,18.49824,-69.922015,18.49824-69.922015,ELEGIBLE,NO,S,S1,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000006571,,1.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTIAGO,ZONA NORTE,9000017014,17014,SUPERMERCADO ZACARIAS,"LAS CARRERAS/MELLA,CDAD.",DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,ESPECIALIZADO TRADICIONAL,375,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4543433189392,-70.7015914916992,375 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1151000890,Ultima Aprobada,Elegible,19.45438022,-70.70155736,19.45438022-70.70155736,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000017014,,2.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000069753,69753,COLMADO NUÑEZ,CALLE 7 ESQ 28,DEYBI VARGAS,SANTIAGO,SANTIAGO,LOS CIRUELITOS,TRADICIONAL,320,YUNIOR ANTONIO GUZMAN LAMI,YUNIOR ANTONIO GUZMAN LAMI,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.4791965484619,-70.7080239189996,320 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151020058,Ultima Aprobada,Elegible,19.4784559,-70.7073682,19.4784559-70.7073682,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000069753,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000071654,71654,SUPER BODEGA DOBLEA A,CRISTOBAL COLON ESQ MARCO POLO,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,SIMÓN BOLIVAR,TRADICIONAL,395,RAMON RODRIGUEZ CORNIEL,RAMON RODRIGUEZ CORNIEL,DANIEL BATISTA,DANIEL BATISTA,18.5084326267242,-69.8960580825806,395 SANTO DOMINGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150030630,Ultima Aprobada,Elegible,18.50843352,-69.89603434,18.50843352-69.89603434,ELEGIBLE,NO,S,S1,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000071654,,1.0,JEYSON VALDEZ,Cargar
